node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,osm_node_id,railway,level_crossing,access,description,,
1720,,-87.646690,41.639036,,,0,"POINT (-87.646690 41.639036)",2778593487,,,,,,
1721,,-87.646554,41.639067,,,0,"POINT (-87.646554 41.639067)",2778593490,,,,,,
1722,,-87.646380,41.639113,,,0,"POINT (-87.646380 41.639113)",2778593492,,,,,,
1723,,-87.645877,41.639276,,,0,"POINT (-87.645877 41.639276)",2778593494,,,,,,
1724,,-87.645691,41.639347,,,0,"POINT (-87.645691 41.639347)",2778593496,,,,,,
1725,,-87.646935,41.639096,,,0,"POINT (-87.646935 41.639096)",2778595080,,,,,,
1726,,-87.646665,41.639130,,,0,"POINT (-87.646665 41.639130)",2778595081,,,,,,
1727,,-87.646292,41.639226,,,0,"POINT (-87.646292 41.639226)",2778595082,switch,,,,,
1728,,-87.646763,41.639147,,,0,"POINT (-87.646763 41.639147)",2778595084,,,,,,
1729,,-87.646597,41.639167,,,0,"POINT (-87.646597 41.639167)",2778595085,,,,,,
1730,,-87.645980,41.639304,,,0,"POINT (-87.645980 41.639304)",2778595086,switch,,,,,
1731,,-87.646766,41.639178,,,0,"POINT (-87.646766 41.639178)",2778595088,,,,,,
1732,,-87.646603,41.639196,,,0,"POINT (-87.646603 41.639196)",2778595090,,,,,,
1733,,-87.646286,41.639248,,,0,"POINT (-87.646286 41.639248)",2778595091,switch,,,,,
1734,,-87.646848,41.639206,,,0,"POINT (-87.646848 41.639206)",2778595092,,,,,,
1735,,-87.646597,41.639216,,,0,"POINT (-87.646597 41.639216)",2778595093,,,,,,
1736,,-87.648233,41.637580,,,0,"POINT (-87.648233 41.637580)",2778619913,,,,,,
1737,,-87.649408,41.638518,,,0,"POINT (-87.649408 41.638518)",2778619914,,,,,,
1738,,-87.649069,41.638520,,,0,"POINT (-87.649069 41.638520)",2778619915,switch,,,,,
1739,,-87.648125,41.638525,,,0,"POINT (-87.648125 41.638525)",2778619918,,,,,,
1740,,-87.647861,41.638527,,,0,"POINT (-87.647861 41.638527)",2778619919,,,,,,
1741,,-87.647463,41.638551,,,0,"POINT (-87.647463 41.638551)",2778619920,,,,,,
1742,,-87.646645,41.638610,,,0,"POINT (-87.646645 41.638610)",2778619922,switch,,,,,
1743,,-87.649406,41.638621,,,0,"POINT (-87.649406 41.638621)",2778619923,,,,,,
1744,,-87.647808,41.638612,,,0,"POINT (-87.647808 41.638612)",2778619924,switch,,,,,
1745,,-87.646291,41.638610,,,0,"POINT (-87.646291 41.638610)",2778619925,,,,,,
1746,,-87.646099,41.638628,,,0,"POINT (-87.646099 41.638628)",2778619927,,,,,,
1747,,-87.645961,41.638650,,,0,"POINT (-87.645961 41.638650)",2778619928,,,,,,
1748,,-87.645787,41.638690,,,0,"POINT (-87.645787 41.638690)",2778619929,,,,,,
1749,,-87.650155,41.638526,,,0,"POINT (-87.650155 41.638526)",2778619932,,,,,,
1750,,-87.650485,41.638525,,,0,"POINT (-87.650485 41.638525)",2778619938,switch,,,,,
1751,,-87.651194,41.638531,,,0,"POINT (-87.651194 41.638531)",2778619939,,,,,,
1752,,-87.651769,41.638545,,,0,"POINT (-87.651769 41.638545)",2778619940,,,,,,
1753,,-87.652821,41.638590,,,0,"POINT (-87.652821 41.638590)",2778619942,,,,,,
1754,,-87.653531,41.638647,,,0,"POINT (-87.653531 41.638647)",2778619943,switch,,,,,
1755,,-87.650153,41.638628,,,0,"POINT (-87.650153 41.638628)",2778619945,,,,,,
1756,,-87.652007,41.638635,,,0,"POINT (-87.652007 41.638635)",2778619947,switch,,,,,
1757,,-87.653819,41.638657,,,0,"POINT (-87.653819 41.638657)",2778619948,,,,,,
1758,,-87.654149,41.638675,,,0,"POINT (-87.654149 41.638675)",2778619949,,,,,,
1759,,-87.654541,41.638715,,,0,"POINT (-87.654541 41.638715)",2778619950,,,,,,
1760,,-87.655509,41.638854,,,0,"POINT (-87.655509 41.638854)",2778619952,,,,,,
1761,,-87.655830,41.638917,,,0,"POINT (-87.655830 41.638917)",2778619953,,,,,,
1762,,-87.656332,41.639031,,,0,"POINT (-87.656332 41.639031)",2778619954,switch,,,,,
1763,,-87.657142,41.639226,,,0,"POINT (-87.657142 41.639226)",2778619955,,,,,,
1764,,-87.657424,41.639279,,,0,"POINT (-87.657424 41.639279)",2778619958,,,,,,
1765,,-87.657733,41.639317,,,0,"POINT (-87.657733 41.639317)",2778619959,,,,,,
1766,,-87.658191,41.639369,,,0,"POINT (-87.658191 41.639369)",2778619960,,,,,,
1767,,-87.655557,41.638782,,,0,"POINT (-87.655557 41.638782)",2778619961,,,,,,
1768,,-87.655209,41.638663,,,0,"POINT (-87.655209 41.638663)",2778619963,,,,,,
1769,,-87.654862,41.638567,,,0,"POINT (-87.654862 41.638567)",2778619964,,,,,,
1770,,-87.654412,41.638448,,,0,"POINT (-87.654412 41.638448)",2778619965,buffer_stop,,,,,
1771,,-87.654599,41.640183,,,0,"POINT (-87.654599 41.640183)",2778632451,,,,,,
1772,,-87.654776,41.640155,,,0,"POINT (-87.654776 41.640155)",2778632452,,,,,,
1773,,-87.654958,41.640117,,,0,"POINT (-87.654958 41.640117)",2778632453,,,,,,
1774,,-87.655404,41.640012,,,0,"POINT (-87.655404 41.640012)",2778632454,switch,,,,,
1775,,-87.654580,41.640224,,,0,"POINT (-87.654580 41.640224)",2778632455,,,,,,
1776,,-87.654736,41.640204,,,0,"POINT (-87.654736 41.640204)",2778632456,,,,,,
1777,,-87.654886,41.640170,,,0,"POINT (-87.654886 41.640170)",2778632457,,,,,,
1778,,-87.655052,41.640129,,,0,"POINT (-87.655052 41.640129)",2778632458,,,,,,
1779,,-87.654600,41.640263,,,0,"POINT (-87.654600 41.640263)",2778632459,,,,,,
1780,,-87.654792,41.640233,,,0,"POINT (-87.654792 41.640233)",2778632460,,,,,,
1781,,-87.654919,41.640214,,,0,"POINT (-87.654919 41.640214)",2778632462,,,,,,
1782,,-87.655402,41.640149,,,0,"POINT (-87.655402 41.640149)",2778632463,switch,,,,,
1783,,-87.654678,41.640287,,,0,"POINT (-87.654678 41.640287)",2778632464,,,,,,
1784,,-87.654873,41.640253,,,0,"POINT (-87.654873 41.640253)",2778632465,,,,,,
1785,,-87.654587,41.640336,,,0,"POINT (-87.654587 41.640336)",2778632466,,,,,,
1786,,-87.654714,41.640321,,,0,"POINT (-87.654714 41.640321)",2778632468,,,,,,
1787,,-87.654847,41.640299,,,0,"POINT (-87.654847 41.640299)",2778632469,,,,,,
1788,,-87.655338,41.640191,,,0,"POINT (-87.655338 41.640191)",2778632470,switch,,,,,
1789,,-87.654587,41.640372,,,0,"POINT (-87.654587 41.640372)",2778632471,,,,,,
1790,,-87.654727,41.640358,,,0,"POINT (-87.654727 41.640358)",2778632472,,,,,,
1791,,-87.654850,41.640336,,,0,"POINT (-87.654850 41.640336)",2778632473,,,,,,
1792,,-87.654997,41.640294,,,0,"POINT (-87.654997 41.640294)",2778632474,,,,,,
1793,,-87.654460,41.640414,,,0,"POINT (-87.654460 41.640414)",2778632475,,,,,,
1794,,-87.654528,41.640620,,,0,"POINT (-87.654528 41.640620)",2778632476,,,,,,
1795,,-87.654746,41.640596,,,0,"POINT (-87.654746 41.640596)",2778632477,,,,,,
1796,,-87.655052,41.640545,,,0,"POINT (-87.655052 41.640545)",2778632479,,,,,,
1797,,-87.657032,41.640177,,,0,"POINT (-87.657032 41.640177)",2778632480,,,,,,
1798,,-87.657407,41.640107,,,0,"POINT (-87.657407 41.640107)",2778632481,,,,,,
1799,,-87.657524,41.640092,,,0,"POINT (-87.657524 41.640092)",2778632482,,,,,,
1800,,-87.658039,41.640032,,,0,"POINT (-87.658039 41.640032)",2778632483,switch,,,,,
1801,,-87.643641,41.640577,,,0,"POINT (-87.643641 41.640577)",2778632484,,,,,,
1802,,-87.643204,41.640605,,,0,"POINT (-87.643204 41.640605)",2778632485,switch,,,,,
1803,,-87.658442,41.639944,,,0,"POINT (-87.658442 41.639944)",2778632486,switch,,,,,
1804,,-87.654747,41.640635,,,0,"POINT (-87.654747 41.640635)",2778632487,,,,,,
1805,,-87.654486,41.640669,,,0,"POINT (-87.654486 41.640669)",2778632488,,,,,,
1806,,-87.654287,41.640681,,,0,"POINT (-87.654287 41.640681)",2778632490,,,,,,
1807,,-87.654157,41.640684,,,0,"POINT (-87.654157 41.640684)",2778632491,,,,,,
1808,,-87.648357,41.640630,,,0,"POINT (-87.648357 41.640630)",2778632492,,,,,,
1809,,-87.642374,41.640603,,,0,"POINT (-87.642374 41.640603)",2778632493,switch,,,,,
1810,,-87.642244,41.640601,,,0,"POINT (-87.642244 41.640601)",2778632494,,,,,,
1811,,-87.641486,41.640636,,,0,"POINT (-87.641486 41.640636)",2778632495,switch,,,,,
1812,,-87.641312,41.640654,,,0,"POINT (-87.641312 41.640654)",2778632496,,,,,,
1813,,-87.641046,41.640667,,,0,"POINT (-87.641046 41.640667)",2778632497,,,,,,
1814,,-87.643170,41.640396,,,0,"POINT (-87.643170 41.640396)",2778668032,,,,,,
1815,,-87.642869,41.640404,,,0,"POINT (-87.642869 41.640404)",2778668033,switch,,,,,
1816,,-87.642579,41.640432,,,0,"POINT (-87.642579 41.640432)",2778668034,switch,,,,,
1817,,-87.642239,41.640490,,,0,"POINT (-87.642239 41.640490)",2778668035,switch,,,,,
1818,,-87.641923,41.640542,,,0,"POINT (-87.641923 41.640542)",2778668036,,,,,,
1819,,-87.641628,41.640583,,,0,"POINT (-87.641628 41.640583)",2778668037,,,,,,
1820,,-87.641349,41.640605,,,0,"POINT (-87.641349 41.640605)",2778668038,switch,,,,,
1821,,-87.641503,41.640596,,,0,"POINT (-87.641503 41.640596)",2778668039,,,,,,
1822,,-87.654046,41.640455,,,0,"POINT (-87.654046 41.640455)",2778668040,,,,,,
1823,,-87.643269,41.640372,,,0,"POINT (-87.643269 41.640372)",2778668042,,,,,,
1824,,-87.643453,41.640366,,,0,"POINT (-87.643453 41.640366)",2778668043,,,,,,
1825,,-87.643655,41.640361,,,0,"POINT (-87.643655 41.640361)",2778668044,,,,,,
1826,,-87.654936,41.640354,,,0,"POINT (-87.654936 41.640354)",2778668045,,,,,,
1827,,-87.654490,41.640194,,,0,"POINT (-87.654490 41.640194)",2778668046,,,,,,
1828,,-87.654587,41.640299,,,0,"POINT (-87.654587 41.640299)",2778668047,,,,,,
1829,,-87.643101,41.640384,,,0,"POINT (-87.643101 41.640384)",2778668048,,,,,,
1830,,-87.643437,41.640326,,,0,"POINT (-87.643437 41.640326)",2778668049,,,,,,
1831,,-87.643236,41.640336,,,0,"POINT (-87.643236 41.640336)",2778668050,,,,,,
1832,,-87.643026,41.640360,,,0,"POINT (-87.643026 41.640360)",2778668051,,,,,,
1833,,-87.642866,41.640385,,,0,"POINT (-87.642866 41.640385)",2778668052,,,,,,
1834,,-87.643548,41.640289,,,0,"POINT (-87.643548 41.640289)",2778668054,,,,,,
1835,,-87.643344,41.640295,,,0,"POINT (-87.643344 41.640295)",2778668055,,,,,,
1836,,-87.643019,41.640325,,,0,"POINT (-87.643019 41.640325)",2778668056,switch,,,,,
1837,,-87.642682,41.640384,,,0,"POINT (-87.642682 41.640384)",2778668057,switch,,,,,
1838,,-87.643546,41.640258,,,0,"POINT (-87.643546 41.640258)",2778668058,,,,,,
1839,,-87.643422,41.640264,,,0,"POINT (-87.643422 41.640264)",2778668059,,,,,,
1840,,-87.643313,41.640277,,,0,"POINT (-87.643313 41.640277)",2778668060,,,,,,
1841,,-87.643629,41.640223,,,0,"POINT (-87.643629 41.640223)",2778668061,,,,,,
1842,,-87.643275,41.640256,,,0,"POINT (-87.643275 41.640256)",2778668062,switch,,,,,
1843,,-87.642983,41.640310,,,0,"POINT (-87.642983 41.640310)",2778668063,switch,,,,,
1844,,-87.643789,41.640184,,,0,"POINT (-87.643789 41.640184)",2778668064,,,,,,
1845,,-87.643627,41.640199,,,0,"POINT (-87.643627 41.640199)",2778668065,,,,,,
1846,,-87.643833,41.640147,,,0,"POINT (-87.643833 41.640147)",2778668067,,,,,,
1847,,-87.643706,41.640153,,,0,"POINT (-87.643706 41.640153)",2778668068,,,,,,
1848,,-87.643519,41.640178,,,0,"POINT (-87.643519 41.640178)",2778668069,switch,,,,,
1849,,-87.643424,41.640197,,,0,"POINT (-87.643424 41.640197)",2778668070,,,,,,
1850,,-87.644021,41.640112,,,0,"POINT (-87.644021 41.640112)",2778668071,,,,,,
1851,,-87.643843,41.640127,,,0,"POINT (-87.643843 41.640127)",2778668072,,,,,,
1852,,-87.644137,41.640079,,,0,"POINT (-87.644137 41.640079)",2778668073,,,,,,
1853,,-87.643940,41.640087,,,0,"POINT (-87.643940 41.640087)",2778668074,,,,,,
1854,,-87.643650,41.640117,,,0,"POINT (-87.643650 41.640117)",2778668075,switch,,,,,
1855,,-87.644250,41.640044,,,0,"POINT (-87.644250 41.640044)",2778668076,,,,,,
1856,,-87.644062,41.640056,,,0,"POINT (-87.644062 41.640056)",2778668077,,,,,,
1857,,-87.643894,41.640075,,,0,"POINT (-87.643894 41.640075)",2778668078,,,,,,
1858,,-87.643172,41.640466,,,0,"POINT (-87.643172 41.640466)",2778668080,,,,,,
1859,,-87.642949,41.640475,,,0,"POINT (-87.642949 41.640475)",2778668081,,,,,,
1860,,-87.642598,41.640512,,,0,"POINT (-87.642598 41.640512)",2778668082,switch,,,,,
1861,,-87.642307,41.640546,,,0,"POINT (-87.642307 41.640546)",2778668083,switch,,,,,
1862,,-87.654414,41.639055,,,0,"POINT (-87.654414 41.639055)",2919223581,,,,,,
1863,,-87.651563,41.647598,,,0,"POINT (-87.651563 41.647598)",3183036112,,,,,,
1864,,-87.655242,41.647646,,,0,"POINT (-87.655242 41.647646)",3183036113,,,,,,
1865,,-87.655645,41.647649,,,0,"POINT (-87.655645 41.647649)",3183036114,,,,,,
1866,,-87.655899,41.647670,,,0,"POINT (-87.655899 41.647670)",3183036115,,,,,,
1867,,-87.655513,41.647682,,,0,"POINT (-87.655513 41.647682)",3183036116,,,,,,
1868,,-87.655656,41.647686,,,0,"POINT (-87.655656 41.647686)",3183036117,,,,,,
1869,,-87.651299,41.647690,,,0,"POINT (-87.651299 41.647690)",3183036118,,,,,,
1870,,-87.655801,41.647701,,,0,"POINT (-87.655801 41.647701)",3183036119,,,,,,
1871,,-87.656185,41.647716,,,0,"POINT (-87.656185 41.647716)",3183036120,,,,,,
1872,,-87.651178,41.647718,,,0,"POINT (-87.651178 41.647718)",3183036121,,,,,,
1873,,-87.655422,41.647720,,,0,"POINT (-87.655422 41.647720)",3183036122,,,,,,
1874,,-87.655642,41.647722,,,0,"POINT (-87.655642 41.647722)",3183036123,,,,,,
1875,,-87.655897,41.647737,,,0,"POINT (-87.655897 41.647737)",3183036124,,,,,,
1876,,-87.650952,41.647745,,,0,"POINT (-87.650952 41.647745)",3183036125,,,,,,
1877,,-87.651062,41.647754,,,0,"POINT (-87.651062 41.647754)",3183036126,,,,,,
1878,,-87.655600,41.647762,,,0,"POINT (-87.655600 41.647762)",3183036127,,,,,,
1879,,-87.650694,41.647763,,,0,"POINT (-87.650694 41.647763)",3183036128,switch,,,,,
1880,,-87.655234,41.647763,,,0,"POINT (-87.655234 41.647763)",3183036129,,,,,,
1881,,-87.655220,41.647764,,,0,"POINT (-87.655220 41.647764)",3183036130,switch,,,,,
1882,,-87.655855,41.647776,,,0,"POINT (-87.655855 41.647776)",3183036131,,,,,,
1883,,-87.656257,41.647792,,,0,"POINT (-87.656257 41.647792)",3183036132,switch,,,,,
1884,,-87.656269,41.647794,,,0,"POINT (-87.656269 41.647794)",3183036133,,,,,,
1885,,-87.649083,41.647802,,,0,"POINT (-87.649083 41.647802)",3183036134,,,,,,
1886,,-87.654676,41.647806,,,0,"POINT (-87.654676 41.647806)",3183036135,,,,,,
1887,,-87.654310,41.647824,,,0,"POINT (-87.654310 41.647824)",3183036136,,,,,,
1888,,-87.656326,41.647828,,,0,"POINT (-87.656326 41.647828)",3183036137,,,,,,
1889,,-87.648514,41.647828,,,0,"POINT (-87.648514 41.647828)",3183036138,,,,,,
1890,,-87.655230,41.647846,,,0,"POINT (-87.655230 41.647846)",3183036139,,,,,,
1891,,-87.655607,41.647855,,,0,"POINT (-87.655607 41.647855)",3183036140,,,,,,
1892,,-87.648731,41.647855,,,0,"POINT (-87.648731 41.647855)",3183036141,,,,,,
1893,,-87.655971,41.647882,,,0,"POINT (-87.655971 41.647882)",3183036142,,,,,,
1894,,-87.655403,41.647883,,,0,"POINT (-87.655403 41.647883)",3183036143,,,,,,
1895,,-87.655075,41.647885,,,0,"POINT (-87.655075 41.647885)",3183036144,,,,,,
1896,,-87.656706,41.647887,,,0,"POINT (-87.656706 41.647887)",3183036145,switch,,,,,
1897,,-87.656727,41.647892,,,0,"POINT (-87.656727 41.647892)",3183036146,,,,,,
1898,,-87.648721,41.647893,,,0,"POINT (-87.648721 41.647893)",3183036147,,,,,,
1899,,-87.648096,41.647905,,,0,"POINT (-87.648096 41.647905)",3183036148,,,,,,
1900,,-87.656791,41.647905,,,0,"POINT (-87.656791 41.647905)",3183036149,switch,,,,,
1901,,-87.656832,41.647914,,,0,"POINT (-87.656832 41.647914)",3183036151,,,,,,
1902,,-87.655940,41.647914,,,0,"POINT (-87.655940 41.647914)",3183036152,,,,,,
1903,,-87.649037,41.647920,,,0,"POINT (-87.649037 41.647920)",3183036153,,,,,,
1904,,-87.655377,41.647923,,,0,"POINT (-87.655377 41.647923)",3183036154,,,,,,
1905,,-87.654963,41.647926,,,0,"POINT (-87.654963 41.647926)",3183036155,,,,,,
1906,,-87.648212,41.647931,,,0,"POINT (-87.648212 41.647931)",3183036156,,,,,,
1907,,-87.648632,41.647937,,,0,"POINT (-87.648632 41.647937)",3183036157,,,,,,
1908,,-87.655781,41.647939,,,0,"POINT (-87.655781 41.647939)",3183036158,,,,,,
1909,,-87.657003,41.647940,,,0,"POINT (-87.657003 41.647940)",3183036159,,,,,,
1910,,-87.649126,41.647955,,,0,"POINT (-87.649126 41.647955)",3183036160,,,,,,
1911,,-87.655990,41.647957,,,0,"POINT (-87.655990 41.647957)",3183036161,,,,,,
1912,,-87.655341,41.647961,,,0,"POINT (-87.655341 41.647961)",3183036162,,,,,,
1913,,-87.655012,41.647962,,,0,"POINT (-87.655012 41.647962)",3183036163,,,,,,
1914,,-87.655706,41.647973,,,0,"POINT (-87.655706 41.647973)",3183036164,,,,,,
1915,,-87.646990,41.647975,,,0,"POINT (-87.646990 41.647975)",3183036165,,,,,,
1916,,-87.648475,41.647985,,,0,"POINT (-87.648475 41.647985)",3183036166,,,,,,
1917,,-87.648022,41.647990,,,0,"POINT (-87.648022 41.647990)",3183036167,,,,,,
1918,,-87.655366,41.647999,,,0,"POINT (-87.655366 41.647999)",3183036168,,,,,,
1919,,-87.656034,41.648000,,,0,"POINT (-87.656034 41.648000)",3183036169,,,,,,
1920,,-87.648878,41.648003,,,0,"POINT (-87.648878 41.648003)",3183036170,,,,,,
1921,,-87.654817,41.648004,,,0,"POINT (-87.654817 41.648004)",3183036171,,,,,,
1922,,-87.655695,41.648013,,,0,"POINT (-87.655695 41.648013)",3183036172,,,,,,
1923,,-87.657215,41.648016,,,0,"POINT (-87.657215 41.648016)",3183036173,,,,,,
1924,,-87.657616,41.648021,,,0,"POINT (-87.657616 41.648021)",3183036174,,,,,,
1925,,-87.656022,41.648041,,,0,"POINT (-87.656022 41.648041)",3183036175,,,,,,
1926,,-87.648258,41.648045,,,0,"POINT (-87.648258 41.648045)",3183036176,,,,,,
1927,,-87.648728,41.648049,,,0,"POINT (-87.648728 41.648049)",3183036177,,,,,,
1928,,-87.657804,41.648054,,,0,"POINT (-87.657804 41.648054)",3183036178,switch,,,,,
1929,,-87.657842,41.648062,,,0,"POINT (-87.657842 41.648062)",3183036179,,,,,,
1930,,-87.657614,41.648077,,,0,"POINT (-87.657614 41.648077)",3183036180,switch,,,,,
1931,,-87.648969,41.648079,,,0,"POINT (-87.648969 41.648079)",3183036181,,,,,,
1932,,-87.657643,41.648083,,,0,"POINT (-87.657643 41.648083)",3183036182,,,,,,
1933,,-87.655254,41.648085,,,0,"POINT (-87.655254 41.648085)",3183036183,,,,,,
1934,,-87.655510,41.648088,,,0,"POINT (-87.655510 41.648088)",3183036184,,,,,,
1935,,-87.657600,41.648097,,,0,"POINT (-87.657600 41.648097)",3183036185,,,,,,
1936,,-87.648641,41.648098,,,0,"POINT (-87.648641 41.648098)",3183036186,,,,,,
1937,,-87.648103,41.648098,,,0,"POINT (-87.648103 41.648098)",3183036187,,,,,,
1938,,-87.621063,41.648105,,,0,"POINT (-87.621063 41.648105)",3183036188,,,,,,
1939,,-87.655737,41.648120,,,0,"POINT (-87.655737 41.648120)",3183036189,,,,,,
1940,,-87.655518,41.648120,,,0,"POINT (-87.655518 41.648120)",3183036190,,,,,,
1941,,-87.655941,41.648131,,,0,"POINT (-87.655941 41.648131)",3183036191,switch,,,,,
1942,,-87.655981,41.648136,,,0,"POINT (-87.655981 41.648136)",3183036192,,,,,,
1943,,-87.648247,41.648141,,,0,"POINT (-87.648247 41.648141)",3183036193,,,,,,
1944,,-87.648170,41.648146,,,0,"POINT (-87.648170 41.648146)",3183036194,,,,,,
1945,,-87.648150,41.648148,,,0,"POINT (-87.648150 41.648148)",3183036195,switch,,,,,
1946,,-87.655877,41.648150,,,0,"POINT (-87.655877 41.648150)",3183036196,,,,,,
1947,,-87.656060,41.648152,,,0,"POINT (-87.656060 41.648152)",3183036197,,,,,,
1948,,-87.658004,41.648158,,,0,"POINT (-87.658004 41.648158)",3183036198,switch,,,,,
1949,,-87.656213,41.648162,,,0,"POINT (-87.656213 41.648162)",3183036199,switch,,,,,
1950,,-87.658031,41.648163,,,0,"POINT (-87.658031 41.648163)",3183036200,,,,,,
1951,,-87.656242,41.648165,,,0,"POINT (-87.656242 41.648165)",3183036201,,,,,,
1952,,-87.648236,41.648175,,,0,"POINT (-87.648236 41.648175)",3183036202,,,,,,
1953,,-87.656130,41.648181,,,0,"POINT (-87.656130 41.648181)",3183036203,,,,,,
1954,,-87.656313,41.648181,,,0,"POINT (-87.656313 41.648181)",3183036204,,,,,,
1955,,-87.658020,41.648183,,,0,"POINT (-87.658020 41.648183)",3183036205,,,,,,
1956,,-87.647724,41.648193,,,0,"POINT (-87.647724 41.648193)",3183036206,,,,,,
1957,,-87.656496,41.648193,,,0,"POINT (-87.656496 41.648193)",3183036207,switch,,,,,
1958,,-87.647662,41.648198,,,0,"POINT (-87.647662 41.648198)",3183036208,,,,,,
1959,,-87.647646,41.648199,,,0,"POINT (-87.647646 41.648199)",3183036209,switch,,,,,
1960,,-87.656605,41.648213,,,0,"POINT (-87.656605 41.648213)",3183036210,,,,,,
1961,,-87.656385,41.648213,,,0,"POINT (-87.656385 41.648213)",3183036211,,,,,,
1962,,-87.656778,41.648225,,,0,"POINT (-87.656778 41.648225)",3183036212,switch,,,,,
1963,,-87.656821,41.648229,,,0,"POINT (-87.656821 41.648229)",3183036213,,,,,,
1964,,-87.621251,41.648236,,,0,"POINT (-87.621251 41.648236)",3183036214,,,,,,
1965,,-87.658404,41.648242,,,0,"POINT (-87.658404 41.648242)",3183036215,switch,,,,,
1966,,-87.656697,41.648243,,,0,"POINT (-87.656697 41.648243)",3183036216,,,,,,
1967,,-87.656899,41.648245,,,0,"POINT (-87.656899 41.648245)",3183036217,,,,,,
1968,,-87.658418,41.648245,,,0,"POINT (-87.658418 41.648245)",3183036218,,,,,,
1969,,-87.644288,41.648250,,,0,"POINT (-87.644288 41.648250)",3183036219,,,,,,
1970,,-87.647118,41.648252,,,0,"POINT (-87.647118 41.648252)",3183036220,,,,,,
1971,,-87.647108,41.648253,,,0,"POINT (-87.647108 41.648253)",3183036221,switch,,,,,
1972,,-87.657060,41.648256,,,0,"POINT (-87.657060 41.648256)",3183036222,switch,,,,,
1973,,-87.657074,41.648257,,,0,"POINT (-87.657074 41.648257)",3183036223,,,,,,
1974,,-87.658341,41.648258,,,0,"POINT (-87.658341 41.648258)",3183036224,,,,,,
1975,,-87.656979,41.648275,,,0,"POINT (-87.656979 41.648275)",3183036225,,,,,,
1976,,-87.646949,41.648275,,,0,"POINT (-87.646949 41.648275)",3183036226,,,,,,
1977,,-87.657162,41.648275,,,0,"POINT (-87.657162 41.648275)",3183036227,,,,,,
1978,,-87.657337,41.648286,,,0,"POINT (-87.657337 41.648286)",3183036228,switch,,,,,
1979,,-87.658594,41.648290,,,0,"POINT (-87.658594 41.648290)",3183036229,,,,,,
1980,,-87.647275,41.648293,,,0,"POINT (-87.647275 41.648293)",3183036230,,,,,,
1981,,-87.643891,41.648303,,,0,"POINT (-87.643891 41.648303)",3183036231,,,,,,
1982,,-87.657262,41.648305,,,0,"POINT (-87.657262 41.648305)",3183036232,,,,,,
1983,,-87.657445,41.648306,,,0,"POINT (-87.657445 41.648306)",3183036233,,,,,,
1984,,-87.646947,41.648313,,,0,"POINT (-87.646947 41.648313)",3183036234,,,,,,
1985,,-87.657626,41.648318,,,0,"POINT (-87.657626 41.648318)",3183036235,switch,,,,,
1986,,-87.657653,41.648321,,,0,"POINT (-87.657653 41.648321)",3183036236,,,,,,
1987,,-87.658805,41.648326,,,0,"POINT (-87.658805 41.648326)",3183036237,switch,,,,,
1988,,-87.647294,41.648331,,,0,"POINT (-87.647294 41.648331)",3183036238,,,,,,
1989,,-87.658841,41.648334,,,0,"POINT (-87.658841 41.648334)",3183036239,,,,,,
1990,,-87.643710,41.648335,,,0,"POINT (-87.643710 41.648335)",3183036240,,,,,,
1991,,-87.657529,41.648337,,,0,"POINT (-87.657529 41.648337)",3183036241,,,,,,
1992,,-87.657712,41.648337,,,0,"POINT (-87.657712 41.648337)",3183036242,,,,,,
1993,,-87.647001,41.648344,,,0,"POINT (-87.647001 41.648344)",3183036243,,,,,,
1994,,-87.658773,41.648344,,,0,"POINT (-87.658773 41.648344)",3183036244,,,,,,
1995,,-87.634717,41.648349,,,0,"POINT (-87.634717 41.648349)",3183036246,switch,,,,,
1996,,-87.634729,41.648349,,,0,"POINT (-87.634729 41.648349)",3183036247,,,,,,
1997,,-87.635827,41.648349,,,0,"POINT (-87.635827 41.648349)",3183036248,,,,,,
1998,,-87.657901,41.648349,,,0,"POINT (-87.657901 41.648349)",3183036249,switch,,,,,
1999,,-87.646548,41.648351,,,0,"POINT (-87.646548 41.648351)",3183036250,,,,,,
2000,,-87.634803,41.648351,,,0,"POINT (-87.634803 41.648351)",3183036251,,,,,,
2001,,-87.629387,41.648359,,,0,"POINT (-87.629387 41.648359)",3183036252,,,,,,
2002,,-87.643592,41.648361,,,0,"POINT (-87.643592 41.648361)",3183036253,,,,,,
2003,,-87.636156,41.648361,,,0,"POINT (-87.636156 41.648361)",3183036254,,,,,,
2004,,-87.646476,41.648363,,,0,"POINT (-87.646476 41.648363)",3183036255,,,,,,
2005,,-87.646469,41.648364,,,0,"POINT (-87.646469 41.648364)",3183036256,switch,,,,,
2006,,-87.657844,41.648367,,,0,"POINT (-87.657844 41.648367)",3183036257,,,,,,
2007,,-87.658027,41.648369,,,0,"POINT (-87.658027 41.648369)",3183036258,,,,,,
2008,,-87.635132,41.648371,,,0,"POINT (-87.635132 41.648371)",3183036259,,,,,,
2009,,-87.628839,41.648373,,,0,"POINT (-87.628839 41.648373)",3183036260,,,,,,
2010,,-87.621478,41.648375,,,0,"POINT (-87.621478 41.648375)",3183036261,,,,,,
2011,,-87.658182,41.648380,,,0,"POINT (-87.658182 41.648380)",3183036262,switch,,,,,
2012,,-87.636447,41.648381,,,0,"POINT (-87.636447 41.648381)",3183036263,,,,,,
2013,,-87.643441,41.648383,,,0,"POINT (-87.643441 41.648383)",3183036264,switch,,,,,
