mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume,
sov,0,18,16,1,1,18;212;366;168;349;211;358;210;351;352;207;353;65;110;196;180;55;153;177;359;60;16,39;308;559;266;500;307;530;306;505;508;304;513;129;201;294;278;107;249;274;533;117,0.953132,1.53359,2.04376,2.04376,4526_6827,3.367
sov,0,18,19,1,1,18;19,38,0.0404661,0.06511,0.097665,0.097665,37_38,1.6835
sov,0,18,23,1,1,18;212;366;168;349;211;358;210;351;352;207;353;23,39;308;559;266;500;307;530;306;505;508;304;511,0.580236,0.9336,1.25123,1.25123,3178_4643,3.367
sov,0,18,25,1,1,18;212;366;168;349;211;358;210;351;352;207;353;65;110;196;180;55;153;177;359;80;25,39;308;559;266;500;307;530;306;505;508;304;513;129;201;294;278;107;249;274;535;149,0.880454,1.41665,1.69846,1.69846,4555_6861,1.6835
sov,0,18,29,1,1,18;212;366;29,39;308;557,0.0983095,0.15818,0.197725,0.197725,625_904,1.6835
sov,0,19,2,1,1,19;330;138;139;366;168;349;2,41;472;228;231;559;266;497,0.310988,0.50038,0.766468,0.766472,1511_2294,5.0506
sov,0,19,5,1,1,19;330;138;139;366;168;349;211;358;63;64;5,41;472;228;231;559;266;500;307;529;121;124,0.590901,0.95076,1.41018,1.41018,2210_3378,3.367
sov,0,19,6,1,1,19;330;138;139;366;168;349;211;358;63;64;53;6,41;472;228;231;559;266;500;307;529;121;125;103,0.686482,1.10455,1.64087,1.64087,2264_3482,5.0506
sov,0,19,7,1,1,19;330;138;139;366;168;349;211;358;210;351;239;7,41;472;228;231;559;266;500;307;530;306;504;346,0.476109,0.76606,1.05114,1.05114,2885_4290,1.6835
sov,0,19,8,1,1,19;330;138;139;366;168;349;211;358;210;351;352;328;336;8,41;472;228;231;559;266;500;307;530;306;505;509;468;479,0.577178,0.92868,1.30543,1.30543,3663_5401,1.6835
sov,0,19,15,1,1,19;330;138;139;366;168;349;211;358;210;351;352;207;353;65;110;196;180;350;15,41;472;228;231;559;266;500;307;530;306;505;508;304;513;129;201;294;279;501,0.928844,1.49451,1.84711,1.84711,4467_6674,3.367
sov,0,19,16,1,1,19;330;138;139;366;168;349;211;358;210;351;352;207;353;65;110;196;180;55;153;177;359;60;16,41;472;228;231;559;266;500;307;530;306;505;508;304;513;129;201;294;278;107;249;274;533;117,1.04904,1.68791,2.34983,2.34983,4922_7452,3.367
sov,0,19,18,1,1,19;18,40,0.0404661,0.06511,0.097665,0.097665,37_40,1.6835
sov,0,19,23,1,1,19;330;138;139;366;168;349;211;358;210;351;352;207;353;23,41;472;228;231;559;266;500;307;530;306;505;508;304;511,0.676147,1.08792,1.5573,1.5573,3574_5268,3.367
sov,0,19,25,1,1,19;330;138;139;366;168;349;211;358;210;351;352;207;353;65;110;196;180;55;153;177;359;80;25,41;472;228;231;559;266;500;307;530;306;505;508;304;513;129;201;294;278;107;249;274;535;149,0.976364,1.57097,2.00453,2.00453,4951_7486,1.6835
sov,0,19,29,1,1,19;330;138;139;366;29,41;472;228;231;557,0.19422,0.3125,0.503793,0.503793,1021_1529,1.6835
sov,0,23,2,1,1,23;353;203;199;200;202;205;352;204;201;351;115;358;213;349;2,45;514;301;297;298;300;303;507;302;299;503;204;531;309;497,0.503462,0.81007,1.12465,1.12465,3530_5210,10.2917
sov,0,23,5,1,1,23;353;203;199;200;202;205;352;204;201;351;357;354;107;64;5,45;514;301;297;298;300;303;507;302;299;506;528;515;195;124,0.620199,0.9979,1.33116,1.33116,3380_5034,6.8611
sov,0,23,6,1,1,23;353;203;199;200;202;205;352;204;201;351;357;354;355;53;6,45;514;301;297;298;300;303;507;302;299;506;528;517;519;103,0.7156,1.1514,1.49398,1.49398,3618_5339,10.2917
sov,0,23,7,1,1,23;353;203;199;200;202;205;352;204;201;351;239;7,45;514;301;297;298;300;303;507;302;299;504;346,0.336439,0.54133,0.741295,0.741295,2739_4016,3.4306
sov,0,23,8,1,1,23;338;328;336;8,44;483;468;479,0.103766,0.16696,0.33392,0.33392,1033_1474,3.4306
sov,0,23,12,1,1,23;12,42,0.0669795,0.10777,0.21554,0.21554,35_42,6.8611
sov,0,23,15,1,1,23;353;65;110;196;180;350;15,45;513;129;201;294;279;501,0.3923,0.63121,0.739045,0.739045,1292_1962,6.8611
sov,0,23,16,1,1,23;353;65;110;196;180;55;153;177;359;60;16,45;513;129;201;294;278;107;249;274;533;117,0.512498,0.82461,1.24177,1.24177,1747_2740,6.8611
