o_zone_id,d_zone_id,volume
9,2,10.2917
9,2,10.2917
9,2,10.2917
9,2,10.2917
9,2,10.2917
9,2,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,3,10.2917
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,4,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,5,6.8611
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,6,10.2917
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,7,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,8,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,10,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,11,3.4306
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,12,6.8611
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,13,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,14,3.4306
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,15,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,16,6.8611
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,17,20.5831
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,18,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,19,3.4306
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,20,6.8611
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,21,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,22,10.2917
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,23,6.8611
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,24,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,25,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,26,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,27,3.4306
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,28,6.8611
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,29,3.4306
9,30,10.2917
9,30,10.2917
9,30,10.2917
9,30,10.2917
9,30,10.2917
9,30,10.2917
9,30,10.2917
9,30,10.2917
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,2,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,3,5.0506
10,4,3.367
10,4,3.367
10,4,3.367
10,4,3.367
10,4,3.367
10,4,3.367
10,4,3.367
10,4,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,5,3.367
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,6,5.0506
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,7,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,8,1.6835
10,9,3.367
10,9,3.367
10,9,3.367
10,9,3.367
10,9,3.367
10,9,3.367
10,9,3.367
10,9,3.367
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,11,1.6835
10,12,3.367
10,12,3.367
10,12,3.367
10,12,3.367
10,12,3.367
10,12,3.367
10,12,3.367
10,12,3.367
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,13,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,14,1.6835
10,15,3.367
10,15,3.367
10,15,3.367
10,15,3.367
10,15,3.367
10,15,3.367
10,15,3.367
10,15,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,16,3.367
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,17,10.1009
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,18,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,19,1.6835
10,20,3.367
10,20,3.367
10,20,3.367
10,20,3.367
10,20,3.367
10,20,3.367
10,20,3.367
10,20,3.367
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,21,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,22,5.0506
10,23,3.367
10,23,3.367
10,23,3.367
10,23,3.367
10,23,3.367
10,23,3.367
10,23,3.367
10,23,3.367
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,24,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,25,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,26,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,27,1.6835
10,28,3.367
10,28,3.367
10,28,3.367
10,28,3.367
10,28,3.367
10,28,3.367
10,28,3.367
10,28,3.367
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,29,1.6835
10,30,5.0506
10,30,5.0506
10,30,5.0506
10,30,5.0506
10,30,5.0506
10,30,5.0506
10,30,5.0506
10,30,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,2,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,3,5.0506
11,4,3.367
11,4,3.367
11,4,3.367
11,4,3.367
11,4,3.367
11,4,3.367
11,4,3.367
11,4,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,5,3.367
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,6,5.0506
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,7,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,8,1.6835
11,9,3.367
11,9,3.367
11,9,3.367
11,9,3.367
11,9,3.367
11,9,3.367
11,9,3.367
11,9,3.367
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,10,1.6835
11,12,3.367
11,12,3.367
11,12,3.367
11,12,3.367
11,12,3.367
11,12,3.367
11,12,3.367
11,12,3.367
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,13,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,14,1.6835
11,15,3.367
11,15,3.367
11,15,3.367
11,15,3.367
11,15,3.367
11,15,3.367
11,15,3.367
11,15,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,16,3.367
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,17,10.1009
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,18,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,19,1.6835
11,20,3.367
11,20,3.367
11,20,3.367
11,20,3.367
11,20,3.367
11,20,3.367
11,20,3.367
11,20,3.367
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,21,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,22,5.0506
11,23,3.367
11,23,3.367
11,23,3.367
11,23,3.367
11,23,3.367
11,23,3.367
11,23,3.367
11,23,3.367
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,24,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,25,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,26,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,27,1.6835
11,28,3.367
11,28,3.367
11,28,3.367
11,28,3.367
11,28,3.367
11,28,3.367
11,28,3.367
11,28,3.367
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,29,1.6835
11,30,5.0506
11,30,5.0506
11,30,5.0506
11,30,5.0506
11,30,5.0506
11,30,5.0506
11,30,5.0506
11,30,5.0506
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,2,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,3,10.2917
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,4,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,5,6.8611
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,6,10.2917
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,7,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,8,3.4306
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,9,6.8611
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,10,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,11,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,13,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,14,3.4306
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,15,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,16,6.8611
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,17,20.5831
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,18,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,19,3.4306
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,20,6.8611
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,21,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,22,10.2917
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,23,6.8611
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,24,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,25,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,26,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,27,3.4306
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,28,6.8611
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,29,3.4306
12,30,10.2917
12,30,10.2917
12,30,10.2917
12,30,10.2917
12,30,10.2917
12,30,10.2917
12,30,10.2917
12,30,10.2917
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,2,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,3,5.0506
13,4,3.367
13,4,3.367
13,4,3.367
13,4,3.367
13,4,3.367
13,4,3.367
13,4,3.367
13,4,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,5,3.367
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,6,5.0506
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,7,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,8,1.6835
13,9,3.367
13,9,3.367
13,9,3.367
13,9,3.367
13,9,3.367
13,9,3.367
13,9,3.367
13,9,3.367
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,10,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,11,1.6835
13,12,3.367
13,12,3.367
13,12,3.367
13,12,3.367
13,12,3.367
13,12,3.367
13,12,3.367
13,12,3.367
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,14,1.6835
13,15,3.367
13,15,3.367
13,15,3.367
13,15,3.367
13,15,3.367
13,15,3.367
13,15,3.367
13,15,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,16,3.367
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,17,10.1009
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,18,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,19,1.6835
13,20,3.367
13,20,3.367
13,20,3.367
13,20,3.367
13,20,3.367
13,20,3.367
13,20,3.367
13,20,3.367
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,21,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,22,5.0506
13,23,3.367
13,23,3.367
13,23,3.367
13,23,3.367
13,23,3.367
13,23,3.367
13,23,3.367
13,23,3.367
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,24,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,25,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,26,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,27,1.6835
13,28,3.367
13,28,3.367
13,28,3.367
13,28,3.367
13,28,3.367
13,28,3.367
13,28,3.367
13,28,3.367
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,29,1.6835
13,30,5.0506
13,30,5.0506
13,30,5.0506
13,30,5.0506
13,30,5.0506
13,30,5.0506
13,30,5.0506
13,30,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,2,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,3,5.0506
14,4,3.367
14,4,3.367
14,4,3.367
14,4,3.367
14,4,3.367
14,4,3.367
14,4,3.367
14,4,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,5,3.367
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,6,5.0506
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,7,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,8,1.6835
14,9,3.367
14,9,3.367
14,9,3.367
14,9,3.367
14,9,3.367
14,9,3.367
14,9,3.367
14,9,3.367
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,10,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,11,1.6835
14,12,3.367
14,12,3.367
14,12,3.367
14,12,3.367
14,12,3.367
14,12,3.367
14,12,3.367
14,12,3.367
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,13,1.6835
14,15,3.367
14,15,3.367
14,15,3.367
14,15,3.367
14,15,3.367
14,15,3.367
14,15,3.367
14,15,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,16,3.367
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,17,10.1009
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,18,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,19,1.6835
14,20,3.367
14,20,3.367
14,20,3.367
14,20,3.367
14,20,3.367
14,20,3.367
14,20,3.367
14,20,3.367
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,21,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,22,5.0506
14,23,3.367
14,23,3.367
14,23,3.367
14,23,3.367
14,23,3.367
14,23,3.367
14,23,3.367
14,23,3.367
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,24,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,25,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,26,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,27,1.6835
14,28,3.367
14,28,3.367
14,28,3.367
14,28,3.367
14,28,3.367
14,28,3.367
14,28,3.367
14,28,3.367
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,29,1.6835
14,30,5.0506
14,30,5.0506
14,30,5.0506
14,30,5.0506
14,30,5.0506
14,30,5.0506
14,30,5.0506
14,30,5.0506
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,2,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,3,10.2917
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,4,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,5,6.8611
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,6,10.2917
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,7,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,8,3.4306
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,9,6.8611
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,10,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,11,3.4306
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,12,6.8611
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,13,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,14,3.4306
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,16,6.8611
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,17,20.5831
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,18,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,19,3.4306
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,20,6.8611
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,21,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,22,10.2917
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,23,6.8611
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,24,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,25,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,26,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,27,3.4306
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,28,6.8611
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,29,3.4306
15,30,10.2917
15,30,10.2917
15,30,10.2917
15,30,10.2917
15,30,10.2917
15,30,10.2917
15,30,10.2917
15,30,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,2,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,3,10.2917
16,4,6.8611
16,4,6.8611
16,4,6.8611
