name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,1723,41836631,,,,,tertiary,0,-111.8924499,33.5771626,,,
,1724,2405521815,,,,,tertiary,0,-111.8924476,33.5738678,,,
,1725,41836651,,,,,tertiary,0,-111.8923346,33.5737852,,,
,1726,41836656,,,,,tertiary,0,-111.8928709,33.5795261,,,
,1727,41836665,,,,,tertiary,0,-111.8925396,33.5783669,,,
,1728,41836672,,,,,tertiary,0,-111.8924428,33.5780123,,,
,1729,2405521844,,,,,tertiary,0,-111.9016031,33.5748313,,,
,1730,41836690,,,,,residential,0,-111.901171,33.5754595,,,
,1731,41836696,,,,,tertiary,0,-111.9013011,33.5766366,,,
,1732,41838564,,,,,residential,0,-111.8884615,33.5867507,,,
,1733,41838570,,,,,residential,0,-111.8870178,33.5865087,,,
,1734,256977205,,,,,residential,2,-111.8906913,33.5865016,,,
,1735,41838610,turning_circle,,,,residential,0,-111.8945922,33.5861112,,,
,1736,41838611,,,,,residential,2,-111.892219,33.58611,,,
,1737,41838617,,,,,residential,0,-111.8220413,33.5876221,,,
,1738,41751444,,,,,tertiary,0,-111.8480267,33.5882636,,,
,1739,41838684,,,,,residential,0,-111.8485674,33.588185,,,
,1740,41838716,turning_circle,,,,residential,0,-111.8475626,33.5872723,,,
,1741,41839243,,,,,tertiary,0,-111.8870318,33.6017422,,,
,1742,41839249,,,,,residential,0,-111.8837807,33.6017399,,,
,1743,316706567,,,,,residential,0,-111.8747205,33.6027187,,,
,1744,41603882,,,,,residential,0,-111.8740346,33.6028092,,,
,1745,2619933228,,,,,residential,0,-111.873951,33.602809,,,
,1746,41839295,,,,,residential,0,-111.8715128,33.6017961,,,
,1747,42225431,,,,,residential,0,-111.8579781,33.6034007,,,
,1748,41839416,,,,,residential,0,-111.8566649,33.6035126,,,
,1749,41839393,,,,,residential,0,-111.9030987,33.6009948,,,
,1750,1423682997,,,,,residential,0,-111.9019911,33.6008289,,,
,1751,41839412,turning_circle,,,,residential,2,-111.8948772,33.6005684,,,
,1752,41839413,,,,,residential,0,-111.8922318,33.6005221,,,
,1753,41839428,,,,,residential,0,-111.8551028,33.6033649,,,
,1754,41839432,,,,,residential,0,-111.7980807,33.6034222,,,
,1755,41839440,,,,,residential,0,-111.7997918,33.6033474,,,
,1756,1148614988,turning_circle,,,,residential,2,-111.8023206,33.6013278,,,
,1757,348994248,,,,,residential,2,-111.7883434,33.602339,,,
,1758,41839466,,,,,residential,0,-111.7875707,33.6023255,,,
,1759,41839467,turning_circle,,,,residential,2,-111.7864456,33.6024792,,,
,1760,41839477,turning_circle,,,,residential,0,-111.8822682,33.6021282,,,
,1761,41839482,,,,,residential,0,-111.8805294,33.6019255,,,
,1762,41839485,turning_circle,,,,residential,2,-111.8790155,33.6020116,,,
,1763,41839496,,,,,residential,0,-111.8757368,33.602181,,,
,1764,41605752,,,,,tertiary,0,-111.8653428,33.6012747,,,
,1765,41839527,,,,,residential,0,-111.8630762,33.6025223,,,
,1766,41839515,,,,,residential,0,-111.8622696,33.6037785,,,
,1767,41839513,,,,,tertiary,0,-111.8622761,33.6042741,,,
,1768,316691729,,,,,tertiary,0,-111.8599213,33.6042657,,,
,1769,41841185,,,,,residential,0,-111.860582,33.6123992,,,
,1770,41841190,,,,,residential,0,-111.8610893,33.6137716,,,
,1771,41841193,turning_circle,,,,residential,0,-111.8616147,33.6143561,,,
,1772,41405565,,,,,tertiary,0,-111.8594999,33.5713058,,,
,1773,41841204,,,,,residential,0,-111.8594467,33.570793,,,
,1774,41841216,,,,,residential,0,-111.8604985,33.5692783,,,
,1775,358072768,turning_circle,,,,residential,2,-111.8594527,33.5982472,,,
,1776,2460932468,,,,,residential,0,-111.8593847,33.5970351,,,
,1777,41841224,,,,,residential,0,-111.859383,33.5969846,,,
,1778,41841228,,,,,residential,0,-111.8594937,33.5961177,,,
,1779,41841242,,,,,residential,0,-111.8604027,33.5933906,,,
,1780,41758814,,,,,residential,0,-111.8594163,33.5897544,,,
,1781,41605776,,,,,tertiary,0,-111.8645708,33.6092672,,,
,1782,41841261,,,,,residential,0,-111.8640902,33.6090671,,,
,1783,41841284,,,,,residential,0,-111.8610635,33.6068153,,,
,1784,41841179,,,,,residential,0,-111.861008,33.6047927,,,
,1785,41841296,,,,,tertiary,0,-111.8610121,33.6042787,,,
,1786,41841539,turning_circle,,,,residential,0,-111.8532111,33.624458,,,
,1787,41841540,turning_circle,,,,residential,2,-111.8532629,33.6249163,,,
,1788,41614142,,,,,residential,0,-111.8519137,33.629346,,,
,1789,1949501779,,,,,residential,0,-111.8519857,33.6294582,,,
,1790,41841598,,,,,residential,0,-111.853137,33.5804178,,,
,1791,41841601,,,,,residential,0,-111.8528795,33.5799724,,,
,1792,41841607,,,,,residential,0,-111.8525876,33.5793053,,,
,1793,41841611,,,,,residential,0,-111.8529003,33.5783649,,,
,1794,41841622,,,,,residential,0,-111.8528839,33.5846324,,,
,1795,41841625,,,,,residential,0,-111.8525586,33.5853035,,,
,1796,41841631,,,,,residential,0,-111.8527802,33.5805379,,,
,1797,41841633,turning_circle,,,,residential,0,-111.8529944,33.5815262,,,
,1798,41842650,turning_circle,,,,residential,0,-111.8337306,33.5683935,,,
,1799,41842730,,,,,residential,0,-111.833237,33.5693165,,,
,1800,3960692154,,,,,residential,0,-111.832322,33.570201,,,
,1801,41543040,,,,,tertiary,0,-111.8331647,33.5896499,,,
,1802,41842851,,,,,residential,0,-111.8315218,33.5846543,,,
,1803,41842869,,,,,residential,0,-111.8330787,33.5971967,,,
,1804,41636307,turning_circle,,,,residential,0,-111.8336298,33.5982008,,,
,1805,41758957,,,,,residential,0,-111.9043116,33.5893095,,,
,1806,41843651,turning_circle,,,,residential,2,-111.9040544,33.6116405,,,
,1807,41843655,,,,,residential,0,-111.9040476,33.6123746,,,
,1808,41843657,,,,,residential,0,-111.9040221,33.6136271,,,
,1809,41843668,,,,,residential,0,-111.9048229,33.5620363,,,
,1810,41843721,turning_circle,,,,residential,0,-111.9048122,33.5602751,,,
,1811,41636314,,,,,residential,2,-111.9042091,33.5982134,,,
,1812,41668427,,,,,residential,0,-111.9042164,33.599655,,,
,1813,41843730,,,,,residential,0,-111.904185,33.6032802,,,
,1814,41843740,,,,,residential,0,-111.9041545,33.6068745,,,
,1815,41843743,,,,,residential,0,-111.9041448,33.6080631,,,
,1816,5214624007,,,,,tertiary,0,-111.9040245,33.6194283,,,
,1817,41843876,,,,,tertiary,0,-111.9043187,33.6209803,,,
,1818,2396680292,,,,,tertiary,2,-111.9047974,33.6215172,,,
,1819,1640875249,,,,,residential,0,-111.9023415,33.5653206,,,
,1820,41843912,,,,,residential,0,-111.9014901,33.5638381,,,
,1821,41843919,,,,,residential,0,-111.904666,33.6135866,,,
,1822,41843924,turning_circle,,,,residential,2,-111.9046591,33.6141705,,,
,1823,41844070,,,,,residential,0,-111.9039634,33.5675254,,,
,1824,41844072,,,,,residential,0,-111.9044878,33.5669511,,,
,1825,41844073,turning_circle,,,,residential,2,-111.9046172,33.5667548,,,
,1826,41715473,,,,,residential,0,-111.9046298,33.5794858,,,
,1827,41844114,,,,,residential,0,-111.9037529,33.5802419,,,
,1828,41844118,,,,,residential,0,-111.9038573,33.5782255,,,
,1829,41844125,,,,,residential,0,-111.9044914,33.5786348,,,
,1830,41844130,,,,,residential,0,-111.9036057,33.6335169,,,
,1831,41844138,,,,,residential,0,-111.9037242,33.6328507,,,
,1832,41844165,turning_circle,,,,residential,2,-111.9044466,33.6310848,,,
,1833,41844871,,,,,residential,2,-111.8085298,33.5751753,,,
,1834,41844872,,,,,residential,0,-111.8047297,33.5751772,,,
,1835,5852324528,,,,,residential,2,-111.8025361,33.575188,,,
,1836,4353153215,,,,,tertiary,0,-111.8802793,33.5758911,,,
,1837,2222903806,,,,,tertiary,0,-111.8753063,33.5752709,,,
,1838,4353153213,,,,,tertiary,0,-111.8745334,33.5752641,,,
,1839,41849918,,,,,residential,0,-111.8605707,33.6228326,,,
,1840,41758967,,,,,residential,0,-111.8941345,33.5892709,,,
,1841,41850302,,,,,residential,0,-111.8944635,33.5918149,,,
,1842,41850305,,,,,residential,0,-111.8944609,33.5928744,,,
,1843,41850310,,,,,residential,0,-111.8944926,33.5936218,,,
,1844,41850313,,,,,residential,0,-111.8944902,33.5950603,,,
,1845,41850340,,,,,residential,0,-111.8954918,33.6110383,,,
,1846,41850346,,,,,residential,0,-111.8954577,33.6067791,,,
,1847,41850348,,,,,residential,0,-111.8954614,33.6080896,,,
,1848,41850364,turning_circle,,,,residential,0,-111.8954867,33.602524,,,
,1849,41850367,,,,,tertiary,0,-111.8954772,33.6037899,,,
,1850,41850419,,,,,residential,0,-111.8945949,33.5606419,,,
,1851,41850425,,,,,residential,0,-111.8946029,33.559796,,,
,1852,41850445,,,,,residential,0,-111.8946002,33.5638459,,,
,1853,41850448,turning_circle,,,,residential,2,-111.8949623,33.5648337,,,
,1854,41850453,,,,,residential,0,-111.895094,33.5637776,,,
,1855,41850456,,,,,residential,0,-111.894843,33.5621763,,,
,1856,41850461,turning_circle,,,,residential,0,-111.8948001,33.5997896,,,
,1857,41850469,,,,,residential,0,-111.8948225,33.5979652,,,
,1858,41850472,turning_circle,,,,residential,2,-111.8948343,33.5970033,,,
,1859,41850492,,,,,residential,0,-111.8962254,33.578662,,,
,1860,41850496,,,,,residential,0,-111.895403,33.5811752,,,
,1861,2394649706,,,,,residential,0,-111.8958425,33.5663517,,,
,1862,41850504,turning_circle,,,,residential,2,-111.896448,33.5667103,,,
,1863,41850518,turning_circle,,,,residential,0,-111.8954487,33.5738034,,,
,1864,41851890,,,,,residential,0,-111.8028054,33.5929241,,,
,1865,41851894,turning_circle,,,,residential,0,-111.8022005,33.5944913,,,
,1866,41851902,,,,,residential,0,-111.8028881,33.5993009,,,
,1867,41851909,turning_circle,,,,residential,0,-111.8016806,33.5982004,,,
,1868,41851918,,,,,residential,0,-111.8023314,33.5844437,,,
,1869,9154076549,,,,,tertiary,2,-111.8536761,33.6338671,,,
,1870,41854539,,,,,residential,0,-111.8536259,33.633819,,,
,1871,41854576,,,,,residential,0,-111.8387845,33.6318047,,,
,1872,41854578,,,,,residential,0,-111.8368486,33.6327438,,,
,1873,41854590,,,,,residential,0,-111.8352699,33.6337445,,,
,1874,9160129428,,,,,residential,2,-111.8351649,33.6338012,,,
,1875,5199793921,,,,,tertiary,0,-111.846867,33.632354,,,
,1876,5088091963,,,,,tertiary,0,-111.8452523,33.6315571,,,
,1877,41854612,,,,,tertiary,0,-111.8452161,33.6315557,,,
,1878,41854615,,,,,tertiary,0,-111.845139,33.6315529,,,
,1879,5682242678,,,,,tertiary,0,-111.8449938,33.6315557,,,
,1880,41854822,turning_circle,,,,residential,2,-111.7818479,33.5944046,,,
,1881,348995608,,,,,residential,0,-111.7810774,33.5951234,,,
,1882,41854837,,,,,residential,2,-111.9047986,33.6329227,,,
,1883,41856745,,,,,residential,0,-111.8372067,33.5692961,,,
,1884,41856746,turning_circle,,,,residential,0,-111.8364913,33.5685409,,,
,1885,41856756,,,,,residential,0,-111.8572678,33.5692517,,,
,1886,41856760,turning_circle,,,,residential,2,-111.8613402,33.5685351,,,
,1887,41856772,,,,,residential,0,-111.8287111,33.5687726,,,
,1888,41856777,,,,,residential,0,-111.8306047,33.5692759,,,
,1889,41856780,,,,,residential,0,-111.8313696,33.5696218,,,
,1890,41856792,turning_circle,,,,residential,0,-111.8494868,33.5696204,,,
,1891,41856797,,,,,residential,0,-111.850653,33.5683762,,,
,1892,41856803,,,,,residential,0,-111.8730289,33.5691696,,,
,1893,41856806,turning_circle,,,,residential,2,-111.8723656,33.5693594,,,
,1894,41856813,turning_circle,,,,residential,2,-111.8703513,33.5694022,,,
,1895,41856818,turning_circle,,,,residential,2,-111.8695503,33.5694668,,,
,1896,41856823,turning_circle,,,,residential,2,-111.8683913,33.5693283,,,
,1897,41856853,turning_circle,,,,residential,2,-111.8631748,33.569413,,,
,1898,41856884,,,,,residential,0,-111.9003864,33.5627853,,,
,1899,41856906,,,,,residential,2,-111.9008209,33.5590102,,,
,1900,41857590,,,,,residential,0,-111.8200378,33.5953499,,,
,1901,41857600,turning_circle,,,,residential,2,-111.8211631,33.5962642,,,
,1902,5216037675,,,,,tertiary,0,-111.8885261,33.6042986,,,
,1903,5200015299,,,,,tertiary,0,-111.8648495,33.604292,,,
,1904,41857698,,,,,tertiary,0,-111.8633496,33.6042759,,,
,1905,41857704,,,,,tertiary,0,-111.8566644,33.6042619,,,
,1906,5200015298,,,,,tertiary,0,-111.8553344,33.6044643,,,
,1907,41857763,turning_circle,,,,residential,0,-111.7877296,33.6043635,,,
,1908,9177640809,,,,,residential,0,-111.7865304,33.6045526,,,
,1909,41857859,,,,,residential,0,-111.8312133,33.603915,,,
,1910,41857884,,,,,tertiary,0,-111.8998297,33.6038274,,,
,1911,41857885,,,,,tertiary,0,-111.8982901,33.6038143,,,
,1912,1423506847,,,,,tertiary,0,-111.893952,33.6037864,,,
,1913,41857917,,,,,residential,0,-111.8359809,33.6036173,,,
,1914,5088091944,,,,,residential,0,-111.835937,33.6036362,,,
,1915,41857922,turning_circle,,,,residential,2,-111.8332077,33.6043696,,,
,1916,41860162,,,,,residential,0,-111.8334821,33.5968965,,,
,1917,41829357,,,,,residential,0,-111.8312657,33.5972652,,,
,1918,41752271,,,,,residential,0,-111.8271183,33.5975807,,,
,1919,41860177,turning_circle,,,,residential,2,-111.8025995,33.5972277,,,
,1920,41860186,turning_circle,,,,residential,2,-111.7853065,33.5976462,,,
,1921,41860197,turning_circle,,,,residential,2,-111.7848708,33.597722,,,
,1922,41860198,,,,,residential,0,-111.7839776,33.5976857,,,
,1923,41598868,,,,,residential,0,-111.8173084,33.5984246,,,
,1924,41860224,turning_circle,,,,residential,0,-111.8831904,33.5976347,,,
,1925,41860225,,,,,residential,0,-111.8843664,33.597615,,,
,1926,41860268,,,,,residential,0,-111.893774,33.5977777,,,
,1927,41860272,,,,,residential,0,-111.8930136,33.5974257,,,
,1928,41860303,,,,,residential,0,-111.8630394,33.5984109,,,
,1929,41860311,turning_circle,,,,residential,2,-111.861841,33.5983174,,,
,1930,41860325,turning_circle,,,,residential,0,-111.9015291,33.5971999,,,
,1931,41860327,turning_circle,,,,residential,2,-111.900623,33.5971958,,,
,1932,41860345,turning_circle,,,,residential,2,-111.8971028,33.5977618,,,
,1933,41860346,,,,,residential,0,-111.8963361,33.597761,,,
,1934,41598847,,,,,residential,0,-111.7914268,33.6000025,,,
,1935,348994837,,,,,residential,0,-111.7916298,33.5982714,,,
,1936,41860381,,,,,residential,0,-111.8523476,33.597803,,,
,1937,41860383,,,,,tertiary,0,-111.8566821,33.5978111,,,
,1938,41860388,,,,,residential,0,-111.7894922,33.5977968,,,
,1939,41860405,,,,,residential,0,-111.7879926,33.5971407,,,
,1940,41860647,,,,,residential,2,-111.856524,33.5694129,,,
,1941,41860649,,,,,residential,0,-111.8564976,33.5696289,,,
,1942,41844991,,,,,residential,0,-111.8566321,33.571474,,,
,1943,2097455322,,,,,residential,0,-111.8569237,33.5744434,,,
,1944,41543143,,,,,residential,0,-111.8569327,33.5745443,,,
,1945,41860661,,,,,residential,0,-111.8562397,33.6193412,,,
,1946,41860663,turning_circle,,,,residential,0,-111.8564171,33.6198503,,,
,1947,41860720,,,,,tertiary,0,-111.8566561,33.6006338,,,
,1948,2489751893,,,,,tertiary,0,-111.8566763,33.5977228,,,
,1949,41860763,,,,,residential,0,-111.8577906,33.604786,,,
,1950,41860777,turning_circle,,,,residential,2,-111.8572578,33.6055814,,,
,1951,41860782,turning_circle,,,,residential,0,-111.8566205,33.6283835,,,
,1952,41865431,,,,,residential,0,-111.7856016,33.5932372,,,
,1953,41865432,,,,,residential,0,-111.7859235,33.5938697,,,
,1954,41865435,turning_circle,,,,residential,2,-111.7866087,33.5946155,,,
,1955,41865449,turning_circle,,,,residential,2,-111.7858524,33.5968019,,,
,1956,41866658,,,,,residential,0,-111.9036181,33.5785624,,,
,1957,41866665,,,,,residential,2,-111.9047719,33.5770232,,,
,1958,41868036,,,,,residential,0,-111.8634589,33.5714521,,,
,1959,41868038,turning_loop,,,,residential,2,-111.8635605,33.5718053,,,
,1960,41868044,,,,,residential,0,-111.8638584,33.6076874,,,
,1961,41868128,,,,,residential,0,-111.8620312,33.6016167,,,
,1962,41279358,,,,,residential,0,-111.861745,33.6003663,,,
,1963,41868139,turning_circle,,,,residential,2,-111.8623408,33.5847427,,,
,1964,41868160,,,,,residential,0,-111.8623663,33.6127866,,,
,1965,41868161,turning_circle,,,,residential,0,-111.8623723,33.6131956,,,
,1966,41646986,,,,,residential,0,-111.8630984,33.581151,,,
,1967,41868201,,,,,residential,0,-111.8625224,33.579677,,,
,1968,41871154,turning_circle,,,,residential,2,-111.859808,33.6321876,,,
,1969,41871159,,,,,residential,0,-111.858927,33.6320837,,,
,1970,41871160,,,,,residential,0,-111.8580717,33.6318978,,,
,1971,41871164,turning_circle,,,,residential,0,-111.8501392,33.6317292,,,
,1972,41871179,,,,,residential,0,-111.8333028,33.6323189,,,
,1973,41871185,,,,,residential,0,-111.8317373,33.6319737,,,
,1974,41871187,,,,,residential,0,-111.8312187,33.631712,,,
,1975,41871204,,,,,residential,0,-111.8454879,33.6308683,,,
,1976,41871511,,,,,residential,0,-111.9024657,33.6080541,,,
,1977,41871513,,,,,tertiary,0,-111.8998157,33.6080407,,,
,1978,41871523,turning_circle,,,,residential,2,-111.8948669,33.6079946,,,
,1979,41871528,turning_circle,,,,residential,0,-111.8933108,33.6078813,,,
,1980,41871530,turning_circle,,,,residential,2,-111.8923989,33.6078784,,,
,1981,41871533,turning_circle,,,,residential,0,-111.8789847,33.609621,,,
,1982,41871558,,,,,residential,0,-111.8581078,33.6085953,,,
,1983,41871564,,,,,residential,0,-111.8594467,33.6082593,,,
,1984,41620910,,,,,residential,0,-111.872389,33.6061041,,,
,1985,41872835,,,,,residential,0,-111.8722517,33.6068261,,,
,1986,41872837,,,,,residential,0,-111.8720543,33.6075123,,,
,1987,41889110,,,,,residential,0,-111.8728773,33.6087796,,,
,1988,41872851,turning_circle,,,,residential,2,-111.8732416,33.5774309,,,
,1989,2091697814,,,,,residential,0,-111.8983983,33.5594631,,,
,1990,41880421,,,,,residential,0,-111.8978082,33.559464,,,
,1991,41880426,turning_circle,,,,residential,2,-111.8939029,33.5597904,,,
,1992,41880434,,,,,residential,0,-111.8932337,33.5596775,,,
,1993,41880436,turning_circle,,,,residential,2,-111.8920448,33.5596761,,,
,1994,351917725,turning_circle,,,,residential,2,-111.7994415,33.5756488,,,
,1995,9178913964,,,,,residential,2,-111.8074965,33.5969272,,,
,1996,41885033,,,,,residential,0,-111.8073537,33.5969266,,,
,1997,41885035,,,,,residential,0,-111.8046958,33.5969342,,,
,1998,348976612,turning_circle,,,,residential,2,-111.8025976,33.5968985,,,
,1999,9177640564,,,,,residential,0,-111.7870832,33.596762,,,
,2000,41684708,,,,,residential,0,-111.7852342,33.5971311,,,
,2001,41885048,,,,,residential,0,-111.7839526,33.5971881,,,
,2002,41885050,,,,,residential,0,-111.7829187,33.5971942,,,
,2003,9181179922,,,,,residential,0,-111.7824025,33.5971353,,,
,2004,41876361,,,,,residential,0,-111.7823229,33.5971177,,,
,2005,41887938,turning_circle,,,,residential,0,-111.8376227,33.5684762,,,
,2006,41887944,turning_circle,,,,residential,0,-111.8318535,33.5683579,,,
,2007,41887945,,,,,residential,0,-111.8310253,33.5683551,,,
,2008,41887947,turning_circle,,,,residential,0,-111.8289079,33.5683788,,,
,2009,3960692087,,,,,residential,0,-111.8352359,33.5683962,,,
,2010,41887955,turning_circle,,,,residential,0,-111.8272337,33.5683792,,,
,2011,41887956,,,,,residential,0,-111.8259261,33.5683603,,,
,2012,41887961,,,,,residential,0,-111.8243975,33.5686004,,,
,2013,41887965,turning_circle,,,,residential,2,-111.8498958,33.5683853,,,
,2014,41887975,,,,,residential,0,-111.8516342,33.5683855,,,
,2015,41887979,,,,,residential,0,-111.8524735,33.5686151,,,
,2016,41887996,,,,,residential,0,-111.8545312,33.5686175,,,
,2017,41888003,,,,,residential,0,-111.8557463,33.5687807,,,
,2018,41888009,turning_circle,,,,residential,2,-111.8396797,33.5686,,,
,2019,41632440,,,,,residential,0,-111.8407183,33.568608,,,
,2020,41888012,turning_circle,,,,residential,2,-111.8421574,33.5685141,,,
,2021,41888016,,,,,residential,0,-111.847698,33.568537,,,
,2022,2097332873,,,,,residential,0,-111.8474297,33.568709,,,
,2023,41888019,,,,,residential,0,-111.8471034,33.5690095,,,
,2024,2097332893,,,,,residential,0,-111.8448857,33.5685299,,,
,2025,41888044,,,,,residential,0,-111.8434612,33.5689054,,,
,2026,41888049,,,,,residential,0,-111.8436998,33.5694987,,,
,2027,41888072,turning_circle,,,,residential,0,-111.8573564,33.5684416,,,
,2028,41888088,,,,,residential,0,-111.8597676,33.5687243,,,
,2029,41888117,turning_circle,,,,residential,2,-111.8627886,33.5703119,,,
,2030,41888201,,,,,residential,0,-111.8358998,33.6220246,,,
,2031,346591619,,,,,residential,0,-111.8360675,33.6218167,,,
,2032,41888208,,,,,residential,0,-111.8366106,33.6208608,,,
,2033,346591622,,,,,residential,0,-111.8363705,33.6203524,,,
,2034,348724347,,,,,residential,0,-111.8416326,33.5996542,,,
,2035,8176059954,,,,,residential,0,-111.8420055,33.5994252,,,
,2036,41888231,,,,,residential,0,-111.8355783,33.5939646,,,
,2037,41888234,turning_circle,,,,residential,2,-111.8355753,33.5944023,,,
,2038,41888237,,,,,residential,0,-111.8368376,33.5813668,,,
,2039,41888247,,,,,residential,0,-111.8363732,33.5800597,,,
,2040,41889114,,,,,residential,0,-111.873308,33.6087748,,,
,2041,9159919541,,,,,residential,0,-111.8735379,33.608773,,,
,2042,41889125,,,,,residential,0,-111.8832647,33.6095031,,,
,2043,41889139,,,,,residential,0,-111.8871443,33.6090814,,,
,2044,41889149,,,,,residential,0,-111.8902084,33.6093673,,,
,2045,41889154,,,,,residential,0,-111.8751957,33.608892,,,
,2046,41889159,,,,,residential,0,-111.8816168,33.6093558,,,
,2047,41889160,turning_circle,,,,residential,2,-111.8821381,33.6093673,,,
,2048,41889166,,,,,residential,0,-111.8832647,33.6098391,,,
,2049,41598042,,,,,tertiary,0,-111.8826973,33.6098323,,,
,2050,41889205,,,,,residential,0,-111.8428719,33.5995192,,,
,2051,348997627,,,,,residential,0,-111.8459552,33.6051415,,,
,2052,41889519,turning_circle,,,,residential,2,-111.873623,33.614021,,,
,2053,41889540,turning_circle,,,,residential,2,-111.8701253,33.6137839,,,
,2054,1168611641,,,,,residential,0,-111.8528474,33.6152849,,,
,2055,346583216,turning_circle,,,,residential,2,-111.8574587,33.6148963,,,
,2056,41889588,turning_circle,,,,residential,0,-111.8902332,33.61208,,,
,2057,41889603,,,,,residential,0,-111.88703,33.6128941,,,
,2058,41889606,turning_circle,,,,residential,2,-111.8857792,33.6128732,,,
,2059,41889665,,,,,residential,0,-111.863569,33.6142562,,,
,2060,41605791,,,,,residential,0,-111.8640611,33.61402,,,
,2061,5086257648,,,,,residential,0,-111.8641452,33.6139801,,,
,2062,5083621198,,,,,residential,2,-111.8993565,33.5595945,,,
,2063,41895174,,,,,residential,0,-111.8995763,33.5613839,,,
,2064,41895180,,,,,residential,0,-111.8997408,33.5617996,,,
,2065,6967492476,,,,,residential,0,-111.899785,33.5618899,,,
,2066,41895181,,,,,residential,0,-111.8999055,33.5621209,,,
,2067,41895197,,,,,residential,0,-111.9004272,33.5616711,,,
,2068,41686521,,,,,residential,0,-111.8980875,33.5857157,,,
,2069,41543255,,,,,tertiary,0,-111.8977614,33.5680846,,,
,2070,41885305,,,,,secondary,0,-111.8988322,33.5965472,,,
,2071,41895284,,,,,residential,0,-111.8986036,33.5973816,,,
,2072,41895305,turning_circle,,,,residential,2,-111.8984392,33.5977004,,,
,2073,41668432,,,,,residential,0,-111.8990888,33.5995695,,,
,2074,41895314,,,,,residential,0,-111.8986838,33.6000208,,,
,2075,41895326,,,,,residential,0,-111.8973663,33.6014712,,,
,2076,41619669,,,,,residential,0,-111.899001,33.5801093,,,
,2077,41715463,,,,,residential,0,-111.899083,33.5793517,,,
,2078,41895361,,,,,residential,0,-111.8992802,33.5785565,,,
,2079,41895992,turning_circle,,,,residential,0,-111.8922357,33.5731787,,,
,2080,41896005,turning_circle,,,,residential,0,-111.8946695,33.5720494,,,
,2081,41896191,,,,,residential,0,-111.8448289,33.5883451,,,
,2082,348975026,turning_circle,,,,residential,0,-111.8117752,33.5913648,,,
,2083,41903747,,,,,residential,0,-111.811725,33.5914942,,,
,2084,41912526,turning_circle,,,,residential,2,-111.7994982,33.5925398,,,
,2085,41820455,,,,,residential,0,-111.8134333,33.5938472,,,
,2086,41912661,,,,,residential,0,-111.8074704,33.5937619,,,
,2087,41912675,turning_circle,,,,residential,0,-111.8051104,33.5933671,,,
,2088,348604964,,,,,residential,0,-111.8214279,33.5940066,,,
,2089,2489751648,,,,,residential,0,-111.8182478,33.5944068,,,
,2090,358089229,turning_circle,,,,residential,2,-111.8398304,33.5919791,,,
,2091,41912733,,,,,residential,0,-111.8373609,33.5922865,,,
,2092,41912885,,,,,residential,0,-111.8429635,33.5919048,,,
,2093,358095315,,,,,residential,0,-111.8764086,33.5932664,,,
,2094,2620053520,,,,,residential,0,-111.874084,33.5931049,,,
,2095,41915698,turning_circle,,,,residential,2,-111.9042972,33.5601857,,,
,2096,41921010,,,,,residential,0,-111.8451296,33.6321271,,,
,2097,348942843,,,,,residential,2,-111.7770776,33.5838453,,,
,2098,41930802,,,,,residential,0,-111.7776873,33.5850381,,,
,2099,41930804,,,,,residential,0,-111.7777602,33.5859712,,,
,2100,1076391722,turning_circle,,,,residential,2,-111.7771963,33.5871238,,,
,2101,3960697987,,,,,residential,2,-111.8258212,33.5687928,,,
,2102,41930833,,,,,residential,0,-111.8254404,33.5708206,,,
,2103,41930838,,,,,residential,0,-111.825942,33.573252,,,
,2104,41930859,,,,,residential,0,-111.8254031,33.5801156,,,
,2105,41930869,turning_circle,,,,residential,0,-111.8258438,33.5815742,,,
,2107,41930871,,,,,residential,0,-111.8249966,33.5889082,,,
,2108,41935692,turning_circle,,,,residential,2,-111.8913045,33.5795752,,,
,2109,41943777,turning_circle,,,,residential,0,-111.900832,33.5749801,,,
,2110,41943783,,,,,residential,0,-111.8989971,33.5739796,,,
,2111,1641065711,turning_circle,,,,residential,2,-111.8973635,33.5732863,,,
,2112,41943795,,,,,residential,0,-111.900655,33.5753161,,,
,2113,2620443816,,,,,residential,0,-111.9012536,33.5754853,,,
,2114,41943799,,,,,residential,2,-111.9030228,33.5760233,,,
,2115,351923251,,,,,residential,2,-111.7900624,33.578344,,,
,2116,351923245,,,,,residential,0,-111.7900059,33.5782,,,
,2117,41943813,turning_circle,,,,residential,0,-111.8962763,33.5730297,,,
,2118,41943821,turning_circle,,,,residential,2,-111.8933422,33.5737964,,,
,2119,41946699,turning_circle,,,,residential,0,-111.8876119,33.603019,,,
,2120,41946705,turning_circle,,,,residential,2,-111.887602,33.6016527,,,
,2121,41946721,,,,,residential,0,-111.8884597,33.587667,,,
,2122,41946843,turning_circle,,,,residential,2,-111.8886009,33.6110147,,,
,2123,2097449521,,,,,primary,0,-111.8890319,33.5824279,,,
,2124,2404245128,,,,,primary,0,-111.8883143,33.5826213,,,
,2125,41946887,,,,,residential,0,-111.8900186,33.6134096,,,
,2126,41946889,turning_circle,,,,residential,2,-111.8901628,33.6135231,,,
,2127,2097573338,turning_circle,,,,residential,2,-111.8122656,33.5715386,,,
